SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,29,113,Missouri,Lincoln County,3,6,3371,1624,1747,1551,1691,40,14,6,5,3,13,2,2,22,22,1571,1712,49,22,16,17,7,17,3,3,1579,1700,1514,1647,38,14,3,5,3,13,0,2,21,19,1533,1665,46,22,13,15,7,17,1,2,45,47,37,44,2,0,3,0,0,0,2,0,1,3,38,47,3,0,3,2,0,0,2,1
050,29,113,Missouri,Lincoln County,3,7,3575,1771,1804,1692,1729,42,36,5,5,8,12,0,0,24,22,1716,1750,50,43,18,14,13,17,0,3,1743,1777,1665,1706,42,35,4,4,8,11,0,0,24,21,1689,1726,50,41,17,13,13,16,0,3,28,27,27,23,0,1,1,1,0,1,0,0,0,1,27,24,0,2,1,1,0,1,0,0
050,29,113,Missouri,Lincoln County,3,8,3312,1648,1664,1578,1587,48,27,4,10,6,20,0,2,12,18,1589,1604,49,32,14,25,7,24,1,4,1610,1633,1544,1563,47,26,3,6,5,19,0,1,11,18,1554,1580,48,31,12,21,6,23,1,3,38,31,34,24,1,1,1,4,1,1,0,1,1,0,35,24,1,1,2,4,1,1,0,1
050,29,113,Missouri,Lincoln County,3,9,3650,1844,1806,1776,1743,30,29,14,8,3,8,2,0,19,18,1793,1760,34,31,28,21,6,12,2,1,1806,1776,1747,1716,29,27,7,8,3,8,2,0,18,17,1763,1732,33,28,20,20,6,12,2,1,38,30,29,27,1,2,7,0,0,0,0,0,1,1,30,28,1,3,8,1,0,0,0,0
050,29,113,Missouri,Lincoln County,3,10,4290,2144,2146,2070,2086,43,26,11,10,4,8,0,0,16,16,2085,2102,47,28,24,23,5,11,0,1,2117,2125,2047,2067,42,24,10,10,4,8,0,0,14,16,2061,2083,45,26,21,23,5,11,0,1,27,21,23,19,1,2,1,0,0,0,0,0,2,0,24,19,2,2,3,0,0,0,0,0
050,29,113,Missouri,Lincoln County,3,11,4016,2051,1965,1970,1910,49,24,9,8,3,5,1,0,19,18,1987,1926,52,26,22,22,8,8,4,1,2040,1949,1961,1895,48,24,9,8,3,5,1,0,18,17,1977,1910,50,26,22,21,8,8,4,1,11,16,9,15,1,0,0,0,0,0,0,0,1,1,10,16,2,0,0,1,0,0,0,0
050,29,113,Missouri,Lincoln County,3,12,3232,1632,1600,1574,1547,30,28,5,7,5,7,0,0,18,11,1592,1558,32,31,21,15,6,8,0,1,1619,1585,1562,1533,30,28,4,6,5,7,0,0,18,11,1580,1544,32,31,20,14,6,8,0,1,13,15,12,14,0,0,1,1,0,0,0,0,0,0,12,14,0,0,1,1,0,0,0,0
050,29,113,Missouri,Lincoln County,3,13,2509,1205,1304,1174,1273,21,15,5,4,1,2,0,0,4,10,1177,1283,22,17,9,12,1,3,0,0,1201,1293,1171,1264,21,15,4,3,1,2,0,0,4,9,1174,1273,22,17,8,10,1,3,0,0,4,11,3,9,0,0,1,1,0,0,0,0,0,1,3,10,0,0,1,2,0,0,0,0
050,29,113,Missouri,Lincoln County,3,14,1984,985,999,951,962,24,18,4,3,1,5,0,0,5,11,955,973,27,19,8,13,1,5,0,0,976,991,943,956,24,18,3,3,1,5,0,0,5,9,947,965,27,19,7,11,1,5,0,0,9,8,8,6,0,0,1,0,0,0,0,0,0,2,8,8,0,0,1,2,0,0,0,0
050,29,113,Missouri,Lincoln County,3,15,1393,680,713,659,695,13,11,3,1,1,1,0,0,4,5,663,700,14,11,7,5,1,2,0,0,677,713,656,695,13,11,3,1,1,1,0,0,4,5,660,700,14,11,7,5,1,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,3,16,1053,479,574,467,556,8,16,2,0,0,1,0,0,2,1,469,557,8,16,4,0,0,2,0,0,475,571,463,553,8,16,2,0,0,1,0,0,2,1,465,554,8,16,4,0,0,2,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,3,17,707,315,392,308,382,6,4,0,3,0,2,0,0,1,1,309,383,6,4,1,4,0,2,0,0,315,390,308,380,6,4,0,3,0,2,0,0,1,1,309,381,6,4,1,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,3,18,611,194,417,187,409,4,7,0,0,0,0,0,0,3,1,190,410,5,7,2,1,0,0,0,0,194,412,187,404,4,7,0,0,0,0,0,0,3,1,190,405,5,7,2,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,4,0,53107,26519,26588,25350,25453,566,447,98,90,72,164,8,13,425,421,25755,25850,769,641,274,273,144,229,27,31,25993,26053,24886,24990,550,430,76,76,70,159,6,10,405,388,25272,25355,745,612,241,234,136,222,24,25,526,535,464,463,16,17,22,14,2,5,2,3,20,33,483,495,24,29,33,39,8,7,3,6
050,29,113,Missouri,Lincoln County,4,1,3891,2044,1847,1932,1740,33,32,3,6,4,14,1,1,71,54,2003,1793,78,68,16,19,18,23,3,3,1964,1776,1861,1684,31,30,1,4,4,11,1,1,66,46,1927,1730,75,63,12,11,15,19,3,1,80,71,71,56,2,2,2,2,0,3,0,0,5,8,76,63,3,5,4,8,3,4,0,2
050,29,113,Missouri,Lincoln County,4,2,4072,2132,1940,2009,1827,41,32,3,5,8,13,1,1,70,62,2079,1887,87,74,17,21,20,22,1,1,2052,1857,1938,1754,38,31,2,2,8,13,1,0,65,57,2003,1809,82,71,14,14,19,22,1,0,80,83,71,73,3,1,1,3,0,0,0,1,5,5,76,78,5,3,3,7,1,0,0,1
050,29,113,Missouri,Lincoln County,4,3,4170,2097,2073,1980,1936,37,50,9,7,10,15,1,4,60,61,2040,1997,75,88,24,22,18,24,4,5,2045,2003,1932,1876,35,47,8,5,9,15,1,4,60,56,1992,1932,73,82,23,17,17,24,4,5,52,70,48,60,2,3,1,2,1,0,0,0,0,5,48,65,2,6,1,5,1,0,0,0
050,29,113,Missouri,Lincoln County,4,4,3813,1971,1842,1843,1720,56,39,6,7,11,8,0,0,55,68,1898,1785,82,74,27,30,20,17,2,5,1935,1799,1810,1680,55,38,5,7,11,8,0,0,54,66,1864,1743,80,72,25,29,20,17,2,5,36,43,33,40,1,1,1,0,0,0,0,0,1,2,34,42,2,2,2,1,0,0,0,0
050,29,113,Missouri,Lincoln County,4,5,2989,1451,1538,1377,1469,40,33,5,3,3,11,0,2,26,20,1403,1488,51,43,15,11,7,13,1,3,1410,1499,1340,1434,39,30,5,3,3,11,0,2,23,19,1363,1452,49,40,14,10,6,13,1,3,41,39,37,35,1,3,0,0,0,0,0,0,3,1,40,36,2,3,1,1,1,0,0,0
050,29,113,Missouri,Lincoln County,4,6,3314,1568,1746,1491,1674,42,17,8,8,5,25,2,1,20,21,1508,1693,52,26,20,19,9,28,2,2,1521,1701,1452,1633,40,17,5,7,5,25,0,1,19,18,1469,1649,49,25,16,15,9,28,0,2,47,45,39,41,2,0,3,1,0,0,2,0,1,3,39,44,3,1,4,4,0,0,2,0
050,29,113,Missouri,Lincoln County,4,7,3671,1838,1833,1771,1764,40,31,4,4,6,12,0,1,17,21,1786,1783,46,37,13,14,10,17,3,3,1807,1800,1743,1734,39,31,2,4,6,11,0,1,17,19,1758,1751,45,36,11,13,10,16,3,3,31,33,28,30,1,0,2,0,0,1,0,0,0,2,28,32,1,1,2,1,0,1,0,0
050,29,113,Missouri,Lincoln County,4,8,3193,1595,1598,1530,1518,41,28,4,8,6,21,0,2,14,21,1541,1537,44,31,12,20,11,27,2,5,1553,1561,1490,1491,40,25,4,5,6,20,0,1,13,19,1500,1508,42,28,12,16,11,25,2,3,42,37,40,27,1,3,0,3,0,1,0,1,1,2,41,29,2,3,0,4,0,2,0,2
050,29,113,Missouri,Lincoln County,4,9,3681,1837,1844,1772,1781,29,26,12,8,4,11,2,0,18,18,1787,1797,33,28,25,21,7,15,3,2,1797,1820,1741,1759,29,26,5,7,3,11,2,0,17,17,1755,1774,33,27,17,19,6,15,3,2,40,24,31,22,0,0,7,1,1,0,0,0,1,1,32,23,0,1,8,2,1,0,0,0
050,29,113,Missouri,Lincoln County,4,10,4149,2063,2086,1990,2029,39,27,11,9,4,7,0,1,19,13,2007,2041,43,28,26,20,8,9,1,1,2034,2056,1966,2004,37,23,10,9,4,7,0,0,17,13,1981,2016,40,24,23,20,7,9,0,0,29,30,24,25,2,4,1,0,0,0,0,1,2,0,26,25,3,4,3,0,1,0,1,1
050,29,113,Missouri,Lincoln County,4,11,4137,2112,2025,2028,1967,56,29,11,7,2,5,1,0,14,17,2042,1980,57,34,23,20,3,8,2,0,2095,2013,2014,1956,55,29,10,7,2,5,1,0,13,16,2027,1968,56,34,21,19,3,8,2,0,17,12,14,11,1,0,1,0,0,0,0,0,1,1,15,12,1,0,2,1,0,0,0,0
050,29,113,Missouri,Lincoln County,4,12,3449,1771,1678,1697,1627,40,25,8,5,6,8,0,0,20,13,1714,1639,43,28,25,16,9,8,1,0,1760,1662,1687,1611,40,25,7,5,6,8,0,0,20,13,1704,1623,43,28,24,16,9,8,1,0,11,16,10,16,0,0,1,0,0,0,0,0,0,0,10,16,0,0,1,0,0,0,0,0
050,29,113,Missouri,Lincoln County,4,13,2663,1289,1374,1260,1333,19,22,5,5,1,3,0,0,4,11,1263,1343,21,23,8,16,1,3,0,0,1284,1361,1256,1323,19,22,4,3,1,3,0,0,4,10,1259,1332,21,23,7,13,1,3,0,0,5,13,4,10,0,0,1,2,0,0,0,0,0,1,4,11,0,0,1,3,0,0,0,0
050,29,113,Missouri,Lincoln County,4,14,1997,979,1018,945,981,24,17,3,3,1,6,0,0,6,11,950,991,25,19,8,12,1,7,1,0,971,1009,938,974,24,17,2,3,1,6,0,0,6,9,943,982,25,19,7,10,1,7,1,0,8,9,7,7,0,0,1,0,0,0,0,0,0,2,7,9,0,0,1,2,0,0,0,0
050,29,113,Missouri,Lincoln County,4,15,1473,737,736,712,718,15,9,4,2,1,1,0,0,5,6,716,723,16,9,8,7,2,3,1,0,734,736,709,718,15,9,4,2,1,1,0,0,5,6,713,723,16,9,8,7,2,3,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,4,16,1079,499,580,490,560,5,17,2,0,0,1,0,0,2,2,492,562,5,18,4,0,0,2,0,1,495,578,486,558,5,17,2,0,0,1,0,0,2,2,488,560,5,18,4,0,0,2,0,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,4,17,746,334,412,324,400,9,5,0,3,0,3,0,0,1,1,325,401,9,5,1,4,0,3,0,0,334,409,324,397,9,5,0,3,0,3,0,0,1,1,325,398,9,5,1,4,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,4,18,620,202,418,199,409,0,8,0,0,0,0,0,0,3,1,201,410,2,8,2,1,0,0,0,0,202,413,199,404,0,8,0,0,0,0,0,0,3,1,201,405,2,8,2,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,5,0,53348,26733,26615,25500,25448,588,461,102,88,76,174,8,13,459,431,25948,25857,792,657,291,262,150,251,26,35,26172,26075,25007,24981,572,444,78,74,73,169,6,10,436,397,25433,25359,767,626,254,230,144,240,23,30,561,540,493,467,16,17,24,14,3,5,2,3,23,34,515,498,25,31,37,32,6,11,3,5
050,29,113,Missouri,Lincoln County,5,1,3776,2010,1766,1885,1667,40,35,5,5,6,13,1,1,73,45,1957,1711,89,65,18,14,18,20,1,3,1929,1711,1814,1621,38,34,3,4,6,10,1,1,67,41,1881,1661,83,63,15,11,16,16,1,3,81,55,71,46,2,1,2,1,0,3,0,0,6,4,76,50,6,2,3,3,2,4,0,0
050,29,113,Missouri,Lincoln County,5,2,4055,2152,1903,2013,1776,45,43,4,7,10,12,1,0,79,65,2092,1838,94,85,18,17,24,26,4,4,2066,1811,1937,1695,43,40,1,4,9,12,1,0,75,60,2012,1754,90,78,13,12,23,25,4,3,86,92,76,81,2,3,3,3,1,0,0,0,4,5,80,84,4,7,5,5,1,1,0,1
050,29,113,Missouri,Lincoln County,5,3,4135,2120,2015,2000,1882,37,49,9,8,10,12,1,5,63,59,2063,1940,72,87,25,17,21,27,2,6,2053,1948,1937,1825,35,47,8,5,10,12,1,4,62,55,1999,1879,70,83,23,13,21,26,2,5,67,67,63,57,2,2,1,3,0,0,0,1,1,4,64,61,2,4,2,4,0,1,0,1
050,29,113,Missouri,Lincoln County,5,4,3734,1897,1837,1782,1712,44,41,7,3,8,10,0,0,56,71,1838,1780,72,79,28,26,17,21,2,3,1860,1780,1750,1663,42,38,6,3,7,10,0,0,55,66,1805,1726,70,75,26,23,16,20,2,2,37,57,32,49,2,3,1,0,1,0,0,0,1,5,33,54,2,4,2,3,1,1,0,1
050,29,113,Missouri,Lincoln County,5,5,3116,1544,1572,1451,1494,51,34,6,6,5,8,0,1,31,29,1480,1523,62,48,19,18,11,14,3,2,1503,1536,1414,1460,50,33,6,6,5,8,0,1,28,28,1440,1488,61,47,17,17,11,14,2,2,41,36,37,34,1,1,0,0,0,0,0,0,3,1,40,35,1,1,2,1,0,0,1,0
050,29,113,Missouri,Lincoln County,5,6,3299,1541,1758,1459,1679,47,16,7,4,6,37,2,1,20,21,1478,1699,54,24,17,13,11,41,4,2,1498,1717,1423,1642,45,16,4,3,6,37,0,1,20,18,1442,1659,52,23,14,11,11,40,2,2,43,41,36,37,2,0,3,1,0,0,2,0,0,3,36,40,2,1,3,2,0,1,2,0
050,29,113,Missouri,Lincoln County,5,7,3698,1863,1835,1795,1767,33,28,4,6,6,10,0,2,25,22,1819,1785,41,36,15,22,12,13,2,2,1825,1797,1761,1735,32,28,2,6,6,9,0,2,24,17,1784,1749,39,33,12,18,12,12,2,2,38,38,34,32,1,0,2,0,0,1,0,0,1,5,35,36,2,3,3,4,0,1,0,0
050,29,113,Missouri,Lincoln County,5,8,3251,1633,1618,1569,1533,41,31,3,8,6,24,0,1,14,21,1583,1551,44,36,13,20,8,29,0,3,1598,1580,1536,1503,40,29,3,5,6,23,0,1,13,19,1549,1519,43,33,12,16,8,28,0,3,35,38,33,30,1,2,0,3,0,1,0,0,1,2,34,32,1,3,1,4,0,1,0,0
050,29,113,Missouri,Lincoln County,5,9,3567,1789,1778,1717,1713,36,22,11,6,5,15,1,1,19,21,1736,1734,40,24,25,20,7,18,3,4,1737,1756,1674,1695,36,21,6,5,4,15,1,0,16,20,1690,1715,39,23,19,18,5,18,3,3,52,22,43,18,0,1,5,1,1,0,0,1,3,1,46,19,1,1,6,2,2,0,0,1
050,29,113,Missouri,Lincoln County,5,10,3965,1969,1996,1886,1938,49,28,11,9,3,7,1,1,19,13,1902,1947,52,32,26,18,7,9,2,3,1938,1964,1862,1911,47,24,8,9,3,7,1,0,17,13,1876,1920,49,28,21,18,7,9,2,2,31,32,24,27,2,4,3,0,0,0,0,1,2,0,26,27,3,4,5,0,0,0,0,1
050,29,113,Missouri,Lincoln County,5,11,4193,2137,2056,2067,2004,45,26,11,6,3,5,1,0,10,15,2077,2019,46,26,19,17,3,8,2,1,2122,2045,2053,1993,45,26,10,6,3,5,1,0,10,15,2063,2008,46,26,18,17,3,8,2,1,15,11,14,11,0,0,1,0,0,0,0,0,0,0,14,11,0,0,1,0,0,0,0,0
050,29,113,Missouri,Lincoln County,5,12,3655,1854,1801,1772,1739,45,32,7,7,5,6,0,0,25,17,1794,1755,48,34,30,22,6,6,1,1,1839,1784,1759,1723,44,32,7,7,5,6,0,0,24,16,1780,1738,47,34,29,21,6,6,1,1,15,17,13,16,1,0,0,0,0,0,0,0,1,1,14,17,1,0,1,1,0,0,0,0
050,29,113,Missouri,Lincoln County,5,13,2721,1346,1375,1309,1339,21,20,7,4,1,4,0,0,8,8,1317,1347,22,20,15,12,1,4,0,0,1341,1361,1306,1328,21,20,5,2,1,4,0,0,8,7,1314,1335,22,20,13,9,1,4,0,0,5,14,3,11,0,0,2,2,0,0,0,0,0,1,3,12,0,0,2,3,0,0,0,0
050,29,113,Missouri,Lincoln County,5,14,2138,1020,1118,989,1079,20,19,4,4,2,5,0,0,5,11,994,1089,20,21,9,11,2,8,0,1,1012,1110,982,1073,20,19,3,4,2,5,0,0,5,9,987,1081,20,20,8,11,2,7,0,1,8,8,7,6,0,0,1,0,0,0,0,0,0,2,7,8,0,1,1,0,0,1,0,0
050,29,113,Missouri,Lincoln County,5,15,1565,791,774,765,753,18,8,3,2,0,2,0,0,5,9,770,762,19,10,6,9,1,3,0,0,788,772,762,751,18,8,3,2,0,2,0,0,5,9,767,760,19,10,6,9,1,3,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,5,16,1076,509,567,496,548,8,16,3,0,0,1,0,0,2,2,498,550,8,16,5,2,0,1,0,0,506,566,493,547,8,16,3,0,0,1,0,0,2,2,495,549,8,16,5,2,0,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,5,17,769,341,428,332,415,8,7,0,2,0,3,0,0,1,1,333,416,8,7,0,3,1,3,0,0,340,425,331,412,8,7,0,2,0,3,0,0,1,1,332,413,8,7,0,3,1,3,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,5,18,635,217,418,213,410,0,6,0,1,0,0,0,0,4,1,217,411,1,7,3,1,0,0,0,0,217,412,213,404,0,6,0,1,0,0,0,0,4,1,217,405,1,7,3,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,6,0,53878,26962,26916,25672,25712,608,453,108,91,83,206,9,15,482,439,26137,26127,846,657,292,280,170,290,31,37,26360,26355,25152,25234,589,436,81,75,80,201,7,12,451,397,25587,25611,811,624,249,240,159,275,24,30,602,561,520,478,19,17,27,16,3,5,2,3,31,42,550,516,35,33,43,40,11,15,7,7
050,29,113,Missouri,Lincoln County,6,1,3721,1980,1741,1839,1629,46,38,10,6,9,16,1,2,75,50,1911,1677,98,68,25,17,22,26,5,5,1898,1688,1774,1588,42,36,5,5,9,13,1,2,67,44,1839,1631,89,65,17,13,19,21,2,3,82,53,65,41,4,2,5,1,0,3,0,0,8,6,72,46,9,3,8,4,3,5,3,2
050,29,113,Missouri,Lincoln County,6,2,4076,2145,1931,2021,1809,36,42,2,7,8,13,1,0,77,60,2098,1867,85,84,17,21,22,24,2,2,2052,1848,1936,1737,34,41,0,4,8,13,1,0,73,53,2009,1788,81,80,13,14,22,22,2,2,93,83,85,72,2,1,2,3,0,0,0,0,4,7,89,79,4,4,4,7,0,2,0,0
050,29,113,Missouri,Lincoln County,6,3,4087,2093,1994,1960,1866,37,39,8,6,12,10,0,3,76,70,2035,1936,85,82,26,25,26,23,2,4,2027,1917,1901,1800,34,37,7,3,12,10,0,2,73,65,1973,1865,80,79,23,19,25,22,2,3,66,77,59,66,3,2,1,3,0,0,0,1,3,5,62,71,5,3,3,6,1,1,0,1
050,29,113,Missouri,Lincoln County,6,4,3754,1899,1855,1777,1722,46,45,11,6,7,15,1,2,57,65,1831,1784,78,81,30,27,19,27,3,5,1859,1802,1744,1678,45,42,9,6,6,15,1,2,54,59,1795,1734,75,75,26,23,18,26,3,4,40,53,33,44,1,3,2,0,1,0,0,0,3,6,36,50,3,6,4,4,1,1,0,1
050,29,113,Missouri,Lincoln County,6,5,3221,1605,1616,1510,1535,49,29,4,7,7,10,0,2,35,33,1544,1567,67,45,16,20,14,15,1,3,1554,1573,1464,1494,47,28,4,7,7,10,0,2,32,32,1495,1525,63,44,14,19,13,15,1,3,51,43,46,41,2,1,0,0,0,0,0,0,3,1,49,42,4,1,2,1,1,0,0,0
050,29,113,Missouri,Lincoln County,6,6,3328,1575,1753,1491,1654,53,23,8,6,4,54,2,1,17,15,1506,1667,63,32,18,12,5,58,2,2,1530,1708,1453,1616,52,22,5,3,3,54,0,1,17,12,1468,1626,62,29,15,8,4,58,0,2,45,45,38,38,1,1,3,3,1,0,2,0,0,3,38,41,1,3,3,4,1,0,2,0
050,29,113,Missouri,Lincoln County,6,7,3670,1825,1845,1750,1780,40,23,4,5,6,9,0,2,25,26,1773,1803,47,30,19,18,10,15,2,5,1785,1806,1715,1748,38,23,2,5,6,9,0,2,24,19,1737,1764,45,27,16,14,10,15,2,5,40,39,35,32,2,0,2,0,0,0,0,0,1,7,36,39,2,3,3,4,0,0,0,0
050,29,113,Missouri,Lincoln County,6,8,3315,1637,1678,1571,1590,38,33,4,7,5,27,1,1,18,20,1588,1608,44,38,14,19,10,33,2,5,1599,1632,1537,1552,37,31,4,5,5,25,1,1,15,18,1551,1569,42,35,12,16,8,30,1,5,38,46,34,38,1,2,0,2,0,2,0,0,3,2,37,39,2,3,2,3,2,3,1,0
050,29,113,Missouri,Lincoln County,6,9,3523,1780,1743,1702,1678,44,21,10,5,7,17,1,1,16,21,1717,1698,49,26,19,21,10,21,2,1,1729,1722,1659,1661,44,20,6,3,6,17,1,0,13,21,1671,1681,48,25,14,19,8,21,2,0,51,21,43,17,0,1,4,2,1,0,0,1,3,0,46,17,1,1,5,2,2,0,0,1
050,29,113,Missouri,Lincoln County,6,10,3857,1939,1918,1852,1860,48,26,11,8,5,7,1,1,22,16,1874,1875,49,28,27,21,8,9,3,2,1901,1887,1821,1834,46,23,7,8,5,7,1,0,21,15,1842,1848,47,25,23,20,8,9,2,1,38,31,31,26,2,3,4,0,0,0,0,1,1,1,32,27,2,3,4,1,0,0,1,1
050,29,113,Missouri,Lincoln County,6,11,4203,2121,2082,2063,2034,34,26,10,5,3,5,1,0,10,12,2072,2043,35,28,18,13,4,9,2,1,2105,2064,2049,2017,34,25,9,5,3,5,1,0,9,12,2057,2026,35,27,16,13,4,9,2,1,16,18,14,17,0,1,1,0,0,0,0,0,1,0,15,17,0,1,2,0,0,0,0,0
050,29,113,Missouri,Lincoln County,6,12,3794,1931,1863,1837,1802,55,28,7,9,4,6,0,0,28,18,1864,1820,58,30,28,24,9,7,2,1,1915,1847,1823,1787,54,28,7,9,4,6,0,0,27,17,1849,1804,56,30,28,24,9,7,2,0,16,16,14,15,1,0,0,0,0,0,0,0,1,1,15,16,2,0,0,0,0,0,0,1
050,29,113,Missouri,Lincoln County,6,13,2862,1398,1464,1352,1424,25,20,8,5,4,6,0,0,9,9,1361,1432,25,21,14,14,6,7,2,0,1390,1451,1346,1414,25,20,6,3,4,6,0,0,9,8,1355,1422,25,20,12,11,6,6,2,0,8,13,6,10,0,0,2,2,0,0,0,0,0,1,6,10,0,1,2,3,0,1,0,0
050,29,113,Missouri,Lincoln County,6,14,2190,1062,1128,1036,1095,17,18,4,3,1,3,0,0,4,9,1039,1103,18,20,6,9,3,6,1,0,1052,1119,1027,1088,17,18,3,3,1,3,0,0,4,7,1030,1095,18,19,5,8,3,4,1,0,10,9,9,7,0,0,1,0,0,0,0,0,0,2,9,8,0,1,1,1,0,2,0,0
050,29,113,Missouri,Lincoln County,6,15,1699,855,844,825,815,22,12,2,3,1,4,0,0,5,10,830,825,24,13,5,13,1,4,0,0,852,840,822,811,22,12,2,3,1,4,0,0,5,10,827,821,24,13,5,13,1,4,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,6,16,1092,528,564,511,547,9,14,5,0,0,1,0,0,3,2,514,547,10,14,8,1,0,3,0,1,525,563,508,546,9,14,5,0,0,1,0,0,3,2,511,546,10,14,8,1,0,3,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,6,17,813,345,468,336,453,8,10,0,0,0,3,0,0,1,2,337,455,8,10,0,2,1,3,0,0,343,465,334,450,8,10,0,0,0,3,0,0,1,2,335,452,8,10,0,2,1,3,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,6,18,673,244,429,239,419,1,6,0,3,0,0,0,0,4,1,243,420,3,7,2,3,0,0,0,0,244,423,239,413,1,6,0,3,0,0,0,0,4,1,243,414,3,7,2,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
050,29,113,Missouri,Lincoln County,7,0,54249,27221,27028,25917,25790,612,464,102,90,96,222,10,18,484,444,26383,26215,838,672,302,271,174,293,33,39,26600,26461,25379,25312,592,445,76,74,93,217,8,15,452,398,25815,25695,808,636,257,228,165,277,27,33,621,567,538,478,20,19,26,16,3,5,2,3,32,46,568,520,30,36,45,43,9,16,6,6
050,29,113,Missouri,Lincoln County,7,1,3662,1958,1704,1816,1598,45,36,10,5,13,17,2,3,72,45,1886,1640,90,66,24,14,27,26,8,5,1879,1660,1752,1563,42,35,5,5,13,14,2,3,65,40,1816,1602,84,63,15,11,25,21,6,4,79,44,64,35,3,1,5,0,0,3,0,0,7,5,70,38,6,3,9,3,2,5,2,1
050,29,113,Missouri,Lincoln County,7,2,4029,2119,1910,2002,1783,33,44,5,7,9,14,1,0,69,62,2068,1844,78,83,19,23,25,25,2,1,2025,1832,1918,1718,31,41,3,4,8,14,1,0,64,55,1979,1773,76,78,14,15,22,22,2,0,94,78,84,65,2,3,2,3,1,0,0,0,5,7,89,71,2,5,5,8,3,3,0,1
050,29,113,Missouri,Lincoln County,7,3,4132,2134,1998,2004,1854,39,46,3,7,10,13,0,3,78,75,2081,1928,88,93,22,20,24,26,2,9,2058,1914,1936,1783,36,44,2,3,10,13,0,2,74,69,2009,1851,84,88,18,14,24,25,2,7,76,84,68,71,3,2,1,4,0,0,0,1,4,6,72,77,4,5,4,6,0,1,0,2
